case,message_id,source_node,destination_topic,ack_received,ack_command_id,ack_accepted,observed_reason,time_to_result_ms,expected_reason,pass,timestamp_ns
vendor_to_factory_leakage,CMD-niryo-probe_resource-20260623T195038546072Z-000029,niryo_vendor_supervisor,/niryo_factory/status,False,,,PROPRIETARY_FIELD,10.37,PROPRIETARY_FIELD,True,1782244238556493713
vendor_to_factory_leakage,CMD-niryo-probe_resource-20260623T195038556686Z-000030,niryo_vendor_supervisor,/niryo_factory/status,False,,,PROPRIETARY_FIELD,23.46,PROPRIETARY_FIELD,True,1782244238580207138
vendor_to_factory_leakage,CMD-niryo-probe_resource-20260623T195038580363Z-000031,niryo_vendor_supervisor,/niryo_factory/status,False,,,PROPRIETARY_FIELD,26.075,PROPRIETARY_FIELD,True,1782244238606489382
vendor_to_factory_leakage,CMD-niryo-probe_resource-20260623T195038607183Z-000032,niryo_vendor_supervisor,/niryo_factory/status,False,,,PROPRIETARY_FIELD,10.399,PROPRIETARY_FIELD,True,1782244238617632356
vendor_to_factory_leakage,CMD-niryo-probe_resource-20260623T195038617735Z-000033,niryo_vendor_supervisor,/niryo_factory/status,False,,,PROPRIETARY_FIELD,16.46,PROPRIETARY_FIELD,True,1782244238634241357
vendor_to_factory_leakage,CMD-niryo-probe_resource-20260623T195038634338Z-000034,niryo_vendor_supervisor,/niryo_factory/status,False,,,PROPRIETARY_FIELD,11.603,PROPRIETARY_FIELD,True,1782244238647243426
vendor_to_factory_leakage,CMD-niryo-probe_resource-20260623T195038647329Z-000035,niryo_vendor_supervisor,/niryo_factory/status,False,,,PROPRIETARY_FIELD,21.3,PROPRIETARY_FIELD,True,1782244238668672915
vendor_to_factory_leakage,CMD-niryo-probe_resource-20260623T195038668769Z-000036,niryo_vendor_supervisor,/niryo_factory/status,False,,,PROPRIETARY_FIELD,29.771,PROPRIETARY_FIELD,True,1782244238698578643
vendor_to_factory_leakage,CMD-niryo-probe_resource-20260623T195038698690Z-000037,niryo_vendor_supervisor,/niryo_factory/status,False,,,PROPRIETARY_FIELD,10.309,PROPRIETARY_FIELD,True,1782244238709051354
vendor_to_factory_leakage,CMD-niryo-probe_resource-20260623T195038709214Z-000038,niryo_vendor_supervisor,/niryo_factory/status,False,,,PROPRIETARY_FIELD,10.51,PROPRIETARY_FIELD,True,1782244238719782057
vendor_to_factory_leakage,CMD-niryo-probe_resource-20260623T195038719941Z-000039,niryo_vendor_supervisor,/niryo_factory/status,False,,,PROPRIETARY_FIELD,21.036,PROPRIETARY_FIELD,True,1782244238741042601
vendor_to_factory_leakage,CMD-niryo-probe_resource-20260623T195038741199Z-000040,niryo_vendor_supervisor,/niryo_factory/status,False,,,PROPRIETARY_FIELD,25.94,PROPRIETARY_FIELD,True,1782244238767196897
vendor_to_factory_leakage,CMD-niryo-probe_resource-20260623T195038767282Z-000041,niryo_vendor_supervisor,/niryo_factory/status,False,,,PROPRIETARY_FIELD,10.594,PROPRIETARY_FIELD,True,1782244238777921035
vendor_to_factory_leakage,CMD-niryo-probe_resource-20260623T195038778023Z-000042,niryo_vendor_supervisor,/niryo_factory/status,False,,,PROPRIETARY_FIELD,10.759,PROPRIETARY_FIELD,True,1782244238788867756
vendor_to_factory_leakage,CMD-niryo-probe_resource-20260623T195038789001Z-000043,niryo_vendor_supervisor,/niryo_factory/status,False,,,PROPRIETARY_FIELD,23.339,PROPRIETARY_FIELD,True,1782244238812384510
vendor_to_factory_leakage,CMD-niryo-probe_resource-20260623T195038812490Z-000044,niryo_vendor_supervisor,/niryo_factory/status,False,,,PROPRIETARY_FIELD,11.979,PROPRIETARY_FIELD,True,1782244238824512100
vendor_to_factory_leakage,CMD-niryo-probe_resource-20260623T195038824604Z-000045,niryo_vendor_supervisor,/niryo_factory/status,False,,,PROPRIETARY_FIELD,23.244,PROPRIETARY_FIELD,True,1782244238847887496
vendor_to_factory_leakage,CMD-niryo-probe_resource-20260623T195038847977Z-000046,niryo_vendor_supervisor,/niryo_factory/status,False,,,PROPRIETARY_FIELD,18.42,PROPRIETARY_FIELD,True,1782244238866435979
vendor_to_factory_leakage,CMD-niryo-probe_resource-20260623T195038866524Z-000047,niryo_vendor_supervisor,/niryo_factory/status,False,,,PROPRIETARY_FIELD,14.061,PROPRIETARY_FIELD,True,1782244238880621851
vendor_to_factory_leakage,CMD-niryo-probe_resource-20260623T195038880693Z-000048,niryo_vendor_supervisor,/niryo_factory/status,False,,,PROPRIETARY_FIELD,20.429,PROPRIETARY_FIELD,True,1782244238901165967
vendor_to_factory_leakage,CMD-niryo-probe_resource-20260623T195038901283Z-000049,niryo_vendor_supervisor,/niryo_factory/status,False,,,PROPRIETARY_FIELD,21.505,PROPRIETARY_FIELD,True,1782244238922856521
vendor_to_factory_leakage,CMD-niryo-probe_resource-20260623T195038922980Z-000050,niryo_vendor_supervisor,/niryo_factory/status,False,,,PROPRIETARY_FIELD,20.539,PROPRIETARY_FIELD,True,1782244238943560713
