case,mode,message_id,source_node,destination_topic,allowed,acted_upon,acl_latency_us,rejection_reason,timestamp_ns
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526863441Z-000029,bantam_vendor_probe,/niryo_factory/command,False,False,483.9969,SENDER_NOT_AUTHORIZED,1782168326863966117
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526864055Z-000030,bantam_vendor_probe,/niryo_factory/command,False,False,440.556,SENDER_NOT_AUTHORIZED,1782168326865582583
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526865651Z-000031,bantam_vendor_probe,/niryo_factory/command,False,False,412.62,SENDER_NOT_AUTHORIZED,1782168326866096123
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526866163Z-000032,bantam_vendor_probe,/niryo_factory/command,False,False,317.776,SENDER_NOT_AUTHORIZED,1782168326866514399
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526866566Z-000033,bantam_vendor_probe,/niryo_factory/command,False,False,671.5199,SENDER_NOT_AUTHORIZED,1782168326867273709
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526867343Z-000034,bantam_vendor_probe,/niryo_factory/command,False,False,797.582,SENDER_NOT_AUTHORIZED,1782168326868178008
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526868249Z-000035,bantam_vendor_probe,/niryo_factory/command,False,False,294.7981,SENDER_NOT_AUTHORIZED,1782168326868573377
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526868623Z-000036,bantam_vendor_probe,/niryo_factory/command,False,False,256.2461,SENDER_NOT_AUTHORIZED,1782168326868905540
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526868938Z-000037,bantam_vendor_probe,/niryo_factory/command,False,False,174.7409,SENDER_NOT_AUTHORIZED,1782168326869130218
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526869153Z-000038,bantam_vendor_probe,/niryo_factory/command,False,False,161.542,SENDER_NOT_AUTHORIZED,1782168326869329893
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526869351Z-000039,bantam_vendor_probe,/niryo_factory/command,False,False,159.167,SENDER_NOT_AUTHORIZED,1782168326869525727
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526869548Z-000040,bantam_vendor_probe,/niryo_factory/command,False,False,163.986,SENDER_NOT_AUTHORIZED,1782168326869727707
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526869751Z-000041,bantam_vendor_probe,/niryo_factory/command,False,False,193.669,SENDER_NOT_AUTHORIZED,1782168326869960556
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526869987Z-000042,bantam_vendor_probe,/niryo_factory/command,False,False,162.31,SENDER_NOT_AUTHORIZED,1782168326870165609
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526870186Z-000043,bantam_vendor_probe,/niryo_factory/command,False,False,155.885,SENDER_NOT_AUTHORIZED,1782168326870358160
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526870380Z-000044,bantam_vendor_probe,/niryo_factory/command,False,False,172.717,SENDER_NOT_AUTHORIZED,1782168326870568591
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526870596Z-000045,bantam_vendor_probe,/niryo_factory/command,False,False,155.885,SENDER_NOT_AUTHORIZED,1782168326870766939
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526870794Z-000046,bantam_vendor_probe,/niryo_factory/command,False,False,210.9191,SENDER_NOT_AUTHORIZED,1782168326871030308
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526871072Z-000047,bantam_vendor_probe,/niryo_factory/command,False,False,180.8869,SENDER_NOT_AUTHORIZED,1782168326871274612
